"","SWE","DNK","FRATNP","GBRTENW","NOR","FIN","ITA","GBRSCO","NLD"
"1914",0.347474053482373,0.33920352605331,0.410537178796217,0.377707518245916,0.357791482820292,0.394214968839209,0.401724817884781,0.381204267343078,0.351489933757524
"1915",0.354382519264448,0.336568685464098,0.415440941926445,0.400449174518389,0.354983347530648,0.395632584448336,0.442919246409807,0.396681894150613,0.350500996322242
"1916",0.350849668547832,0.345250241810048,0.418541011235375,0.393979339865795,0.358620211390227,0.400188154490709,0.448825433860977,0.366650015485203,0.351634378716449
"1917",0.337825967704082,0.337131621836735,0.411158627823129,0.400760152721088,0.350152367772109,0.395361246513605,0.436572651530612,0.36926370994898,0.348556317176871
"1918",0.471812715506838,0.434707012349155,0.494384906979083,0.501743831456154,0.475670558125503,0.474243510136766,0.487149113696702,0.471437857884151,0.482365023652454
"1919",0.372520948068061,0.365205237894364,0.416747772952854,0.370324842963488,0.376566437433534,0.440219948847926,0.449946509836937,0.393423387327189,0.375096249060617
"1920",0.340158825224919,0.34003771086403,0.378251918893227,0.350855774062129,0.346243388049567,0.40624239619759,0.421334355830929,0.363019543405194,0.33352201442879
"1921",0.310875438438832,0.297062793128895,0.355657813430633,0.319628117005576,0.314351433650377,0.355116347654969,0.38951460124631,0.331997331830108,0.311818755034438
"1922",0.299301832323563,0.293459080170296,0.327742859112494,0.315216027509415,0.313388500573113,0.355079577222859,0.373894269985263,0.34637380401179,0.296974683265106
"1923",0.285300823080591,0.28686617431251,0.330741599872834,0.29587480241615,0.295204086313782,0.349168330535686,0.364343401780321,0.31183446673025,0.28365622096646
"1924",0.296176269777204,0.294594722570229,0.325152463577656,0.304531198740717,0.30167802066516,0.358693574459154,0.365423394091056,0.332890621246367,0.280082268582499
"1925",0.288564866837306,0.286678858534634,0.326845657654775,0.301544985762278,0.296949176291793,0.341590248296273,0.362841001359782,0.320286730923052,0.274370101583747
