"","SWE","DNK","FRATNP","GBRTENW","NOR","FIN","ITA","GBRSCO","NLD"
"1878",0.553754079120879,0.537267086813187,0.545993148351648,0.542391367032967,0.531868414285714,0.562493607032967,0.585953515604396,0.541842143956044,0.570532624175824
"1879",0.507791277766114,0.507477891664917,0.511456473861012,0.501266492756666,0.491606626076002,0.515886812933025,0.55823591538946,0.499360609699769,0.535544000629855
"1880",0.52443062581204,0.539924744911217,0.541608431572109,0.53543959679515,0.510593127977479,0.546315621914249,0.569389546990039,0.537328326331745,0.567633179514942
"1881",0.510168291959906,0.501952241629345,0.535942410961825,0.506880502665814,0.50790515674984,0.554680505011729,0.580959524632118,0.514419309874174,0.543788912987844
"1882",0.528306545959812,0.527467910859342,0.538273243907653,0.522900367678495,0.545466596836255,0.560290479905943,0.586610182984181,0.52615172851646,0.543231821504917
"1883",0.517241133178065,0.498665023925471,0.531421017573576,0.508804666737243,0.524009398687275,0.538697950455219,0.577387616557273,0.511903090620369,0.543020077281389
"1884",0.507293239079975,0.502392805444187,0.535258036716607,0.514924444397552,0.517972424140114,0.52984229605402,0.572170004979954,0.515815009495674,0.556284735809242
"1885",0.508576946466356,0.492177310833686,0.527458932712653,0.502760877909437,0.508334533855269,0.537802964663563,0.573606900126957,0.511234392170969,0.540783916419805
"1886",0.485170278037859,0.482680566863424,0.511350525748015,0.48606528190515,0.485236099124771,0.524504457968655,0.549539206187665,0.484661863016487,0.531041889069815
"1887",0.474754746594551,0.480864093149038,0.499077936698718,0.477625385216346,0.480377143629808,0.490344262419872,0.541264714142628,0.486605449519231,0.506012721754808
"1888",0.448158000784775,0.482424498332352,0.486137431822641,0.46103418854228,0.474801293898372,0.470128195605258,0.523999858936629,0.460579710417893,0.494209220914263
"1889",0.448502987659158,0.478408203721841,0.481491537904016,0.470165871694417,0.488528528697356,0.481444018805093,0.520391166503428,0.470245007443683,0.496862498334966
"1890",0.481106848818256,0.495545702118989,0.502746043398533,0.484011631010595,0.50928849205379,0.506175004889976,0.536497195191524,0.495861863488183,0.506456025876121
"1891",0.47595345326065,0.48339080557238,0.489551919442762,0.47291483363618,0.490605568342419,0.514155735917626,0.533423218251565,0.47262994205532,0.503540077326873
"1892",0.468037257625051,0.48673728751525,0.498729139487597,0.478025085603904,0.491054298901993,0.519546102074014,0.527481480276535,0.476296595160634,0.502662767181781
"1893",0.46771990138582,0.493874371359711,0.495699571199036,0.482679446475196,0.485638230970074,0.491840265515164,0.521389157461338,0.487731255272143,0.497476395460936
"1894",0.457094052455137,0.471956469138237,0.477887330506803,0.465741444291067,0.483678768290278,0.483735751528298,0.513047137842635,0.462226965687241,0.482258544665746
"1895",0.426241541555977,0.439647966793169,0.455757389753321,0.451667370018975,0.450832241366224,0.450661930740038,0.496670363377609,0.451646333776091,0.467252916888046
"1896",0.438662939097022,0.43381742401537,0.456268656292027,0.461869455139289,0.454078027857829,0.462806342939481,0.500460942555235,0.450954630739673,0.467142718924111
"1897",0.426043626446595,0.428340075886928,0.452717923543919,0.452410432555492,0.442414818250806,0.445717063365585,0.489458844431797,0.451327323088598,0.454111847656991
"1898",0.419462383283133,0.424104926393072,0.453283190323795,0.450111707078313,0.437371366340361,0.4492265625,0.483546823418675,0.44829367940512,0.45611741810994
"1899",0.469920485252525,0.468419180808081,0.491849253737374,0.479081118181818,0.482856596969697,0.501331007676768,0.510832428282828,0.471009456565657,0.477860590707071
"1900",0.447679215551181,0.43423590019685,0.468028434055118,0.461428893307087,0.449803608070866,0.505468447834646,0.499019783070866,0.456076477559055,0.467430714566929
