"1880" "1881" "1882" "1883" "1884" "1885" "1886" "1887" "1888" "1889" "1890" "1891" "1892" "1893" "1894" "1895" "1896" "1897" "1898" "1899" "1900" "1901" "1902" "1903" "1904" "1905" "1906" "1907" "1908" "1909" "1910" "1911" "1912" "1913" "1914" "1915" "1916" "1917" "1918" "1919" "1920" "1921" "1922" "1923" "1924" "1925" "1926" "1927" "1928" "1929" "1930" "1931" "1932" "1933" "1934" "1935" "1936" "1937" "1938" "1939" "1940" "1941" "1942" "1943" "1944" "1945" "1946" "1947" "1948" "1949" "1950" "1951" "1952" "1953" "1954" "1955" "1956" "1957" "1958" "1959" "1960" "1961" "1962" "1963" "1964" "1965" "1966" "1967" "1968" "1969" "1970" "1971" "1972" "1973" "1974" "1975" "1976" "1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990"
"11" NA NA NA NA NA NA NA NA NA NA NA 6.46587783315056e-11 6.51220605218938e-11 4.50130155371653e-10 8.9750072651551e-10 8.96115820436805e-10 9.23738030511601e-10 2.83237854004081e-09 2.31775844350413e-09 1.33043107780617e-08 3.07775294278168e-08 5.56036808541105e-08 7.43127018115741e-08 6.71908147037437e-08 9.35922389866395e-08 1.87870849627236e-07 -1.03733433329256e-07 -2.13822168332323e-07 -4.50558485451391e-07 -4.31050071886263e-07 -1.84154495777578e-07 -7.16410264917089e-07 -5.76472141688988e-08 -6.14368171378277e-07 -3.74004031189479e-07 -8.89565429471051e-07 -8.77322225700805e-07 -1.46023874594836e-06 -8.53600765407525e-06 -1.29677591335919e-06 -1.13643864713131e-06 -6.23269156632689e-07 -3.38776314542932e-07 -6.16310895790173e-08 1.12366218857352e-07 3.3109364985795e-07 4.36504222919853e-07 3.85640463132497e-07 4.79323896421247e-07 6.00724010493825e-07 4.74708375552968e-07 1.55125621166541e-06 1.1515617565766e-06 1.48142108433169e-06 1.05775468471625e-06 1.19891921310233e-06 1.85604382207938e-06 1.9935750226463e-06 3.79830996324881e-06 3.31559571845053e-06 1.66226116646295e-06 1.74774134725775e-06 3.15857929805707e-06 1.34359755604441e-05 9.3088245357309e-06 1.0254104303456e-05 8.59549333172283e-06 5.40389539263608e-06 4.63287094439047e-06 4.99942055484648e-06 1.06342331368525e-06 2.59475890349026e-06 3.07437681386358e-06 2.17185284466515e-06 1.96300668497962e-06 1.94019770881348e-06 2.51429745518061e-06 2.84545412972126e-06 1.64258026137676e-06 1.75381066105929e-06 1.82483549866774e-06 1.23085507268417e-06 1.07831637057021e-06 1.53206721129062e-06 1.421448144176e-06 4.32036881353737e-07 -1.55218674580127e-08 4.82717227051621e-07 1.1299513073687e-06 1.40528984761412e-06 -3.33902351115634e-07 -1.2474316315042e-06 -3.68997168001539e-07 1.43565487366326e-06 -1.46451302140971e-07 -1.14535713732766e-07 8.38631422125924e-07 7.77316647618265e-07 1.32791182314018e-07 -5.00340578885039e-07 7.04792319825009e-07 -3.36614505297428e-08 1.35477643603554e-07 7.65065239577423e-07 1.88091000580259e-07 -5.3305233295442e-07 -2.76242082097866e-07 2.94171059136983e-07 -9.19769384835623e-07 -3.65483751540996e-07 -4.53175576203835e-07
"12" NA NA NA NA NA NA NA NA NA NA NA NA -1.2135338567365e-10 -1.28420496459114e-10 -2.05790412488582e-10 -8.81473283254053e-10 -1.27734478549968e-09 -1.89712728859703e-09 -3.43181374984347e-09 2.80162873456113e-09 4.42660594290878e-09 4.7353645865611e-09 2.38840620891967e-09 -2.30742396301054e-08 -2.74008387923796e-08 2.17957276948955e-08 -7.53245499307553e-08 -8.78833101014553e-08 -1.44896309395293e-07 -3.53194932481427e-07 -1.45514215010856e-07 -4.79619870361048e-07 -3.0403465176021e-07 -2.89501422126581e-07 -2.1918869648474e-07 -6.6802320480841e-07 -6.34623066500528e-07 -9.32095513758724e-07 -8.08090824401531e-06 -1.12798390590474e-06 -8.63824218044762e-07 -6.70304183075787e-07 -4.18368694826698e-07 -2.46433345341135e-07 -5.61595825121497e-08 7.90486333751561e-08 2.39148454567184e-07 3.20225551075914e-07 3.32980487460777e-07 4.22545093484161e-07 6.46543895171936e-07 6.78641412954484e-07 1.25376038212499e-06 1.04660549918312e-06 1.49478968326788e-06 1.60862545205143e-06 1.53052302842571e-06 2.19126888317822e-06 2.18757631084698e-06 2.76782364945494e-06 1.9540706991672e-06 2.31165147983325e-06 3.25873605162841e-06 1.1864534143452e-05 1.10070711583921e-05 1.07768015649851e-05 7.23030401367231e-06 6.543253793026e-06 3.43819444975635e-06 3.49129889766486e-06 2.88023481467836e-06 2.71215877478692e-06 1.96404275594475e-06 2.07819563731448e-06 2.67374331627823e-06 2.37341757926279e-06 1.70730420796794e-06 2.5951347400327e-06 1.49881298024124e-06 2.04251709919057e-06 1.8551490970492e-06 2.89913673094666e-06 6.67335606649444e-07 2.36627346729412e-06 1.06181117205673e-06 4.12669059229875e-07 1.57384845923814e-06 9.31358839620366e-07 3.89285047322496e-07 3.29557442224626e-07 7.10545616511293e-07 4.13407391958165e-07 6.39693753787252e-07 9.3055508938733e-07 -1.12916331507229e-07 -6.50892392206615e-08 6.70877066927256e-07 1.20044399555541e-06 5.62357251945866e-07 4.97971585619594e-07 1.50107136284716e-06 -5.53775622719188e-07 -1.51478785931358e-07 6.60477931235803e-07 3.40024303699393e-07 -5.98503867424438e-07 -1.71951563363026e-07 2.41694373320778e-07 -1.73043723461497e-07 2.25609432830121e-07 -7.13587269843274e-07
"13" NA NA NA NA NA NA NA NA NA NA NA NA NA -1.75262443447011e-10 -2.95570082298191e-10 -8.29814952862939e-10 -1.38764512380707e-09 -1.69632094482175e-09 -3.56276065593963e-09 -1.63424235255505e-09 -5.45925121775426e-09 -4.92199128676596e-09 -2.16518962342649e-08 -3.43773166600059e-08 -5.39865031706777e-08 -5.73003798298721e-08 -6.51702269510723e-08 -1.23990856956691e-07 -2.87804182610985e-07 -3.23427706283574e-07 -2.22551766349e-07 -3.64246516226796e-07 -1.43733902613352e-07 -4.13065216933739e-07 -3.54962129717196e-07 -6.28792132112421e-07 -1.06835836093111e-06 -1.35590408253949e-06 -8.64966301250547e-06 -1.49214125509667e-06 -1.44143614728975e-06 -8.21791892202661e-07 -5.80161092708642e-07 -2.81361828988191e-07 -1.95875149933133e-07 -5.15113405125112e-08 1.04107984483237e-07 2.49159106152641e-07 2.27259737958785e-07 3.07871720076069e-07 5.40138182902883e-07 5.78286615982027e-07 1.16359188452597e-06 9.49765039517936e-07 1.58122101132085e-06 1.98680111640481e-06 1.25594106027693e-06 2.44754223958921e-06 2.46941666499911e-06 1.93690687004533e-06 8.20679634291888e-07 8.56864226544962e-07 4.36346769869256e-06 1.19111916694475e-05 1.13656722414424e-05 9.8383957259085e-06 6.66694766338072e-06 6.62844845647492e-06 4.49293496751491e-06 2.93530245859541e-06 2.38465232683949e-06 2.71350663449965e-06 2.89109713902391e-06 1.33358813565743e-06 1.86912891468605e-06 2.58598463542814e-06 3.20739280429416e-06 2.26367461858556e-06 2.85052161994037e-06 2.60918589756187e-06 2.5424849626754e-06 2.47847274584267e-06 1.61876275049655e-06 1.55714499376625e-06 2.41128611244701e-06 1.24386904534757e-06 1.66605132993769e-06 1.86712801129862e-06 1.2263014089603e-06 -3.11437806391202e-07 1.53800730867681e-06 4.73711582738012e-07 2.5440696599377e-07 1.03952362230653e-06 7.8616098170281e-07 5.3235618033276e-07 1.39948237837251e-06 8.34479103262176e-07 1.15106812956234e-07 7.27723412141668e-07 1.85909527142258e-06 -1.16746243561394e-07 8.05492172781253e-07 1.43068322606965e-06 -3.38694491258673e-07 -1.70017454698135e-08 -5.30084753369575e-07 8.08151081818642e-07 5.17959617835073e-08 3.63403202877088e-07 3.81818665268208e-07
"14" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.38970315757925e-10 -4.96078553235968e-10 -9.34872665392383e-10 -1.25876023493454e-09 -2.88677061421883e-09 -2.10828887681203e-09 -5.50369179397325e-09 -8.68072128068498e-09 -1.86967652887615e-08 -3.13904873205928e-08 -4.12202120353422e-08 -8.15777645990501e-08 -1.57414427742752e-08 -5.06362995283949e-08 -1.78661581792805e-07 -1.32978894354374e-07 -2.86666801685431e-08 -1.91700219601132e-07 1.93430021028229e-07 -7.67790545030955e-08 -1.62435274397854e-08 -4.96462907464967e-07 -5.40824616382385e-07 -7.35825059425266e-07 -7.67870981405183e-06 -1.31681620688107e-06 -1.06752764335305e-06 -6.78213338919931e-07 -5.79801737649044e-07 -3.27897728857884e-07 -2.69039331868282e-07 -1.36428495500773e-07 -4.8783434125621e-08 4.5265524467597e-08 1.42961077531645e-07 4.26408050674398e-08 3.11471746755609e-07 1.82053206967958e-07 6.3426631838337e-07 8.58558076979876e-07 9.14133678101003e-07 1.45719062849547e-06 1.37258796253925e-06 1.97057379461296e-06 2.17722464675163e-06 1.65222427055134e-06 9.92754468270851e-07 1.14896578772006e-06 2.83504298262405e-06 1.17029395267365e-05 9.25207596744193e-06 1.0682991803096e-05 5.5112054363482e-06 4.33958813089719e-06 3.49580516972869e-06 3.42955177749793e-06 2.01983301931219e-06 2.3732615002936e-06 2.85625687609925e-06 2.31772722590617e-06 3.00660187084467e-06 2.49641608757178e-06 2.79925486616761e-06 2.12985044860392e-06 2.53519547747938e-06 2.99847518141216e-06 3.31713472234707e-06 2.77107112704733e-06 1.3334825272604e-06 1.38334344605695e-06 8.74991528468372e-07 1.43780476770383e-06 8.79832969563621e-07 7.03146695452128e-07 1.43512660229217e-06 8.38307842143671e-07 2.64743295141923e-06 1.71083911297554e-06 7.57995216107976e-07 1.84460259637642e-06 1.40742030320384e-06 2.40669871073851e-07 1.37121204143997e-06 1.15543240221394e-06 4.90904680003346e-07 1.87471949607276e-06 1.91865004495195e-06 1.27815978927248e-06 5.6709876179728e-07 3.85982307851696e-07 1.06042378159033e-06 NA 9.01135636388606e-07 -3.0781830533122e-07 1.37565418931174e-07 -5.52509959519942e-07 -4.49957612530527e-07
"15" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.93959301345126e-10 -3.98048913274884e-10 -7.48726955435153e-10 -1.56941463991256e-09 -1.54265948626442e-09 -4.00196673022712e-09 -5.48468885586129e-09 -1.19985232444053e-08 -2.21128166749684e-08 -3.08796144071755e-08 -4.82656143802052e-08 -2.67334543252451e-08 -5.48152002677327e-08 -1.32444998093839e-07 -1.11761487731066e-07 -1.61891463179575e-07 -2.31961216137777e-07 -6.23963462287325e-08 -4.79657163987568e-08 -2.53071252204196e-07 -4.85215537734951e-07 -5.00615767257129e-07 -1.24072652707419e-07 -9.28267009964179e-06 -1.51814955315355e-06 -1.33767939373974e-06 -5.8793672594315e-07 -7.62264234344112e-07 -6.68281792987058e-07 -4.24568413495696e-07 -2.245690119973e-07 -2.62599643932604e-07 -2.81440383637088e-08 7.88705059179273e-08 2.88815920068686e-08 1.65826610595832e-07 5.69175748865725e-07 6.52744295448482e-07 3.7408359405966e-07 8.90415173232517e-07 1.6992565445989e-06 1.19762376722676e-06 1.2913380038615e-06 1.57340660215943e-06 1.51879978757541e-06 -3.60875768531943e-07 7.15243301696589e-07 3.20100067131845e-06 1.21098467739528e-05 1.31016320821659e-05 9.83285077327256e-06 5.15506120836451e-06 5.21992673603588e-06 3.23368022304982e-06 3.07740163277281e-06 1.23801222473574e-06 2.01989086334731e-06 1.52064706239463e-06 2.18998510044532e-06 3.57231675521263e-06 3.12817538022925e-06 3.03768214168776e-06 3.18885394026691e-06 3.19475258717117e-06 1.09948092519296e-06 2.87754050336264e-06 3.35895249831131e-06 2.85715753201021e-06 1.31903719627346e-06 5.00395755123617e-07 2.29898769506243e-06 1.09344451691695e-06 1.07716778603717e-06 3.34816307649699e-06 4.58385518714577e-06 2.94991677884937e-06 2.78799735377311e-06 2.30746943798155e-06 2.24268218318446e-06 1.24043087691705e-06 1.51960600533463e-06 1.23554902105305e-06 1.24227633399587e-06 2.55528845348463e-06 2.43842484894119e-06 2.48348264206277e-06 2.67990353797209e-06 1.31148679191617e-06 1.45121469687093e-06 8.22368209085766e-07 9.42667366929384e-07 5.9281598530081e-07 -1.19023089328874e-07 8.03784669239915e-07 5.50319448136549e-07 1.19145910094931e-06
"16" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.08707925941631e-10 -2.40999775691364e-10 -6.43155140256368e-10 -3.05701963743132e-10 -1.48806077182595e-09 -2.05948348652729e-09 -5.18500073432016e-09 -8.78160159867303e-09 -1.26560406182863e-08 -1.5594203262026e-08 -1.60000946519689e-08 -4.63851092535883e-08 -9.71454816450779e-08 -1.14214047317041e-07 -1.19406248708098e-07 -1.73492323743418e-07 -1.40902767370443e-08 -1.15825532706615e-07 -1.63491884405675e-07 -1.48762684698545e-07 1.79977371228546e-07 -6.72726876552177e-07 -1.09923378148191e-05 -1.39016252642676e-06 -1.39484357605801e-06 -6.42012608742526e-07 -6.52654187346946e-07 -5.56904094284327e-07 -3.95396930780167e-07 -2.66695964146191e-07 -2.29657689088114e-07 -1.62938213296715e-07 -3.64139474823277e-08 1.69122664483989e-08 9.13673331298659e-08 2.99128715575137e-07 2.6024562607696e-07 1.92948701072115e-07 6.86234336855218e-07 1.42849341486229e-06 1.27299744635823e-06 5.03831212625427e-07 3.27458007347292e-06 3.26702654446231e-06 1.46883179145962e-06 9.31154750846708e-07 3.20901169888199e-06 1.2180671248363e-05 1.02301916576203e-05 1.06812872684853e-05 5.89531278194499e-06 4.17929384799454e-06 4.11747413919805e-06 2.98327623801664e-06 2.82004041513018e-06 2.24602861036149e-06 2.49984704575601e-06 1.64752951478664e-06 4.28487852026371e-06 2.84376152936971e-06 3.0071946743454e-06 3.14869821789465e-06 2.69911904145215e-06 2.28419942895075e-06 2.12159868717698e-06 3.13343537104716e-06 2.76254858978808e-06 4.18641368890582e-06 3.02993702383514e-06 3.17955585008023e-06 2.56646395237203e-06 3.05611572760933e-06 1.62357965081961e-06 4.06729824262153e-06 2.22274116651322e-06 6.21144603890622e-07 2.25870071597634e-06 2.54346736164313e-06 3.63301158060048e-07 1.36789048628405e-06 2.43151464801583e-06 1.49247182339163e-06 1.54898120301172e-06 7.3248356360911e-07 3.43707693345463e-06 1.31588700913454e-06 2.13406700377838e-06 2.02557530810943e-06 2.28548810561613e-06 3.35702352527445e-07 5.5554284948689e-07 3.3877269209337e-07 8.84286334781881e-07 4.96029619226346e-07 2.42524680364731e-06
"17" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.0048029075449e-10 -1.98375135762596e-10 4.59581261935682e-11 -1.16304646469167e-10 -3.4082323074891e-10 -8.1958113906655e-10 -4.34584879194233e-09 -5.12587425283151e-09 -1.65114644179454e-10 -2.1975500030802e-09 -1.16904328578693e-08 -8.89645694751584e-08 -1.00241947020852e-07 -7.24908671562163e-08 -1.01265152555041e-07 1.42603838737543e-08 -3.47356670232779e-08 2.12483345002346e-07 4.63942754075353e-08 8.74265658368234e-07 -3.98829507114451e-07 -1.01747576843475e-05 -1.30942579053273e-06 -1.88796283293047e-06 -6.55488173087471e-07 -5.3217475499967e-07 -6.67110959251538e-07 -4.62484999047552e-07 -2.21228522834238e-07 -6.566917044315e-07 -2.76956956646313e-07 -1.02436102947245e-07 -1.47409756623418e-08 7.08197026022539e-09 9.76997481111352e-08 1.63863812505105e-07 2.3277357558138e-07 3.79607570308305e-07 9.40467136015255e-07 1.22998953376585e-06 5.55682071301522e-07 2.63236772392317e-06 3.13027628955076e-06 2.48318669932024e-08 4.33479521028124e-07 2.53412801855257e-06 1.17088976181595e-05 1.19526749658705e-05 1.17544023082172e-05 5.60886019562723e-06 5.31294067414312e-06 3.35649149774131e-06 2.75488886375408e-06 2.01310420765155e-06 3.10973998898789e-06 3.68163860164916e-06 1.80808371288976e-06 2.75371943171676e-06 3.85700815827561e-06 3.31010476779803e-06 2.21926902690961e-06 2.81678413201203e-06 1.544452909924e-06 4.09421802249899e-06 2.96335183830321e-06 2.58252884678678e-06 4.95696446507765e-06 3.08679589010319e-06 2.78400809877732e-06 1.29561653490484e-06 2.04745039598941e-06 2.78722581754931e-06 3.26312409228147e-06 1.62116530946776e-06 8.95462692815374e-07 2.40750111876742e-06 1.96308709619897e-06 8.63635636033644e-07 1.92737903960405e-06 1.49541307895018e-06 2.33598590762552e-06 2.21504646827353e-06 4.71260428602793e-06 4.49388672024709e-06 3.66689881180216e-06 1.69450435162644e-06 2.79643379354211e-06 1.87647699555205e-06 2.78652057136841e-06 1.00732388139124e-06 9.26120137703657e-07 1.76203449202272e-06 3.19792230213389e-06 2.84014421769729e-06
"18" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -4.73720368487918e-11 8.98184027153803e-11 7.06307512476911e-11 1.92810392651843e-10 5.24440629812162e-11 -1.72881620130738e-09 -1.33637592658609e-09 4.8857574652672e-09 5.78187042687972e-09 3.3194798992886e-09 -3.69609972350471e-08 -7.70739658761954e-08 -3.9989596800627e-08 -5.19765125939209e-08 5.39034300528485e-08 7.13347070302461e-09 6.0614267922976e-07 6.04032341727789e-07 1.35039957918637e-06 9.38401982841786e-07 -6.02163400734157e-06 -1.57820782706319e-06 -1.85557744980525e-06 -7.45698842605225e-07 -1.84383102522223e-07 -5.82594201700704e-07 -1.262419314918e-08 -3.93681532609436e-07 -4.75304009234234e-07 -2.06593516502429e-07 -2.65549170055945e-07 -1.23982748706508e-07 -1.67080095592187e-09 3.49152258771745e-08 2.30511257276467e-07 2.70222812723264e-07 5.42681441548232e-07 6.02263869525776e-07 2.62147174717731e-07 2.94197744332703e-07 1.45417654805191e-06 2.22133067825925e-06 -1.01215548592437e-06 -5.81248959394265e-07 1.10393655709806e-06 7.95050368801453e-06 8.12822434793914e-06 9.0094953563713e-06 5.92620780016928e-06 4.82994545761284e-06 3.02012369771121e-06 2.16093186941602e-06 1.98345586981119e-06 2.67039483357878e-06 2.78817388542352e-06 1.21629867998185e-06 2.64541320241229e-06 2.6619804150696e-06 2.78581855109317e-06 2.96406265287708e-06 3.33521762051203e-06 2.86625144496622e-06 2.10970524534837e-06 1.88695255280702e-06 3.32584119147605e-06 4.69525326333986e-06 2.73547663545703e-06 2.40101717566277e-06 3.91561289891929e-07 1.56081230305583e-06 6.08388035214236e-07 1.49866356657924e-07 3.17261880550257e-06 1.54499411350595e-06 6.1769665785083e-08 6.83554386815555e-07 -7.79124425670519e-07 -1.44484670569489e-06 -1.07453003864166e-06 2.70496184506808e-07 -1.50420221786685e-06 6.90351898396946e-07 3.06715342568431e-06 2.86599108868801e-06 2.83247884613758e-06 2.04035357163901e-06 2.25046620989933e-06 2.02630296596007e-06 -3.17076048486631e-07 8.05947185933409e-07 1.04420489156765e-06 3.64335689438666e-06 2.92630891493562e-06
"19" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.37914296439013e-11 3.40698858014576e-11 1.94672056252898e-10 5.05262179317789e-10 2.47857748214564e-10 -1.07001657534411e-09 3.74929545743363e-09 3.54917378819763e-09 8.07080464959586e-09 -9.96778690143252e-09 -3.02548807257219e-08 -1.64233979749184e-08 -6.1354382019374e-08 5.80090339236117e-08 5.06607990696795e-08 3.40276323507194e-06 -2.83172871766435e-06 -9.16819299072447e-06 -1.80587724283171e-05 -2.11952857638725e-05 -1.56028834953637e-06 -2.30289803920813e-06 -1.35937964940158e-06 -9.72436234217278e-07 -5.98287248437801e-07 -3.61083278332952e-07 -6.20579902022023e-07 -1.23429748284665e-06 -9.25227389939054e-07 -4.47472763190349e-07 -4.47184345248042e-08 -2.54158448592667e-08 -2.21601193922671e-08 9.44017893161897e-08 2.63469444997111e-07 4.52456544203228e-07 7.23194886989575e-07 2.49377398800488e-07 2.72010787868981e-06 -8.21461373645693e-08 1.01781973747828e-06 2.28691167686312e-06 1.7729563129204e-05 2.92246167664656e-05 7.28425870826777e-05 2.8073638248069e-05 1.28881222780514e-05 5.95621874266428e-06 4.47697949293446e-06 1.42777974998509e-06 1.43690176737654e-06 6.40634809229157e-07 1.78331625708128e-06 1.87772094040195e-07 5.14779106314256e-07 3.72579662427652e-07 2.44492733937618e-06 1.94777749217001e-06 2.42912011753915e-06 2.48609277764267e-06 1.07958887957116e-06 2.41151320910793e-06 3.14023939494701e-06 3.50499404211391e-06 4.36232266619319e-06 2.17992669847289e-06 1.61103980093891e-06 -1.42932586044697e-08 1.84214783596759e-06 1.38440971080012e-06 5.64027794233701e-07 5.54615839434836e-07 -5.01040837361244e-07 -1.02516059986846e-06 -7.41391265393632e-07 -3.52706975946526e-06 -9.04031162818342e-07 -2.21475536799076e-06 -2.73389351265751e-06 -1.73462695807203e-06 -3.12124967731531e-06 -3.85392915219773e-07 5.48938785899233e-07 -7.00303921907786e-07 -2.68553498135315e-06 -2.40256906118563e-06 -1.3241204967207e-06 -2.77396683198705e-06 -1.00144298367799e-07 -1.94798780565886e-06 -1.43187975856773e-06 -1.03385427779878e-06
"20" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.28147639669274e-11 8.95462176631057e-11 2.14459228153885e-10 1.43558803733512e-10 -4.84284695678738e-10 1.11502121424856e-09 1.05648885473375e-09 3.19565271467148e-09 -1.53271416947209e-08 -1.51039092483041e-08 -1.48962893270488e-08 -3.46576828763601e-08 -1.94278271109516e-08 5.67846965421337e-08 2.64648014464131e-06 -4.10464376381092e-06 -1.42048750974705e-05 -2.78205326941922e-05 -1.8032854139538e-05 -1.51336648449019e-06 -2.08222021146065e-06 -1.82978450138926e-06 -1.36420862770215e-06 -1.21190899839141e-06 -6.33941220351542e-07 -1.31246265225315e-06 -6.98110489402715e-07 -6.69184963719704e-07 -1.77229646361465e-07 -5.61044249669518e-08 -5.46788272298704e-08 -7.2847929258324e-08 -4.98886356115058e-08 8.63973834419607e-08 3.07108320496408e-07 6.43911634332084e-07 3.80855052495299e-07 2.52415323559463e-06 7.82740570873242e-07 1.85462314117313e-08 1.14629889733098e-06 1.67210944556628e-05 4.12814293689334e-05 7.08028278197104e-05 2.65285207128596e-05 2.05823500670499e-05 5.52363374292653e-06 3.18679434684055e-06 2.35378483702531e-06 -2.50935979165257e-06 -9.00392952668527e-07 1.58722336723871e-06 8.11459901980949e-07 1.25183371155191e-07 1.48014519132933e-06 2.04970596004439e-06 1.54062877888439e-06 1.84428425895056e-06 5.0013168362284e-07 -3.2276445537105e-07 2.48685323511744e-06 3.05178336151846e-06 4.88691658591389e-06 6.150749511033e-06 8.41408538218569e-07 2.23346538119618e-06 6.80594417809544e-07 5.14606017576469e-07 -4.35154043090802e-07 6.48086495122491e-07 -1.79609286875271e-06 -2.2786133084679e-06 -1.44251089322089e-06 -7.80326421312427e-07 -2.90375473604998e-06 -2.64145327733001e-06 -3.25755681448991e-06 -2.05793097139695e-06 -3.88801545399275e-06 -3.40582878601003e-06 -2.48106708092277e-06 -1.25247528620642e-06 -2.06651797199364e-06 -3.74594426019725e-07 -1.71932836592892e-06 -1.33303020419251e-06 -3.50880754065863e-06 -3.15630720765236e-06 -3.33828573552408e-06 -3.72860726231827e-06 -1.61722460810532e-06
"21" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.02074737551305e-11 -4.89541324144582e-11 -1.77606443441114e-10 -4.34096078527624e-10 -1.00123788426831e-09 -5.38250596870959e-10 -8.43585784560119e-10 -1.05159629615326e-08 -1.27650003206581e-08 -5.48143774814491e-09 -3.72037828738625e-08 -3.06735166155647e-08 -1.87022128894654e-08 1.59479873881874e-06 -4.23981674874119e-06 -1.58390533779862e-05 -3.02133453255332e-05 -1.31725443947989e-05 -1.38609462617401e-06 -9.59798786309696e-07 -2.09857957797488e-06 -1.77231100222108e-06 -1.11762185331377e-06 -7.25147309060814e-07 -9.97427065455025e-07 -5.17158250890049e-07 -6.82796260143004e-07 -8.66667506954633e-07 2.07360100146214e-07 4.96404842689757e-07 3.89663915439931e-08 -3.56137416640534e-07 -5.55134251067901e-08 8.71306366223568e-08 2.34505048296585e-07 2.16458443863532e-07 1.39442565791348e-06 1.15491989254035e-06 5.76450723668853e-07 -3.14509378303296e-06 3.92311152411229e-06 4.49616799331753e-05 7.02707377317063e-05 2.10957039770282e-05 2.47805659971539e-05 4.55846324973197e-06 3.50817889668842e-06 1.15624533458814e-06 -2.4579317983997e-06 -1.01216840579788e-06 -3.91007686506573e-07 1.15684783268122e-06 1.78328096490932e-06 2.97322505259101e-06 2.12367901429589e-06 2.9704234426331e-06 3.27149599417542e-06 1.78651502197313e-06 2.19101173584701e-06 2.68971369765669e-06 1.69841497212053e-06 2.19032215366399e-06 4.5222906418646e-06 2.06704604030494e-06 1.29423211620017e-07 -9.95603329861927e-07 -2.0970044146279e-06 -1.94390614467743e-06 -3.13287328029821e-06 -3.53464023289396e-06 -2.68674064857199e-06 -9.59365167196857e-07 -4.81282271132255e-06 -4.61985709614143e-06 -2.85750359822756e-06 -3.77557734389244e-06 -2.08859584897858e-06 -3.37699864166874e-06 -2.26016129981077e-06 -1.68700764133223e-06 -1.760846697757e-07 -2.24806732163074e-06 -9.52557457925551e-07 -1.38422893344869e-06 -2.12879509076114e-07 -6.91228429564039e-07 -2.49947842943798e-06 -3.37245267031938e-06 -1.41889863634892e-06 -1.41091495875489e-06
"22" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.8428495668642e-11 -1.5929819963123e-10 -5.69244554271542e-10 -1.24541872648098e-09 -1.30776976747793e-09 -2.22048823772525e-10 -9.95610990872642e-09 -9.83715414681896e-09 -1.04773529852054e-08 -1.76217874597873e-08 -9.783232571281e-09 -9.52717553459603e-09 1.26249642443121e-06 -4.05711668406694e-06 -1.16931752019989e-05 -2.68780198625224e-05 -1.07789926959007e-05 -1.21562492877425e-06 -1.14587930688526e-06 -1.27850950204511e-06 -1.56215101022872e-06 -1.61679769136724e-06 -1.1652225654496e-06 -1.05524127556877e-06 -9.82503468568985e-07 -3.56513154581295e-07 -2.95460946903026e-07 -2.2718799913557e-07 3.13004162769137e-07 -7.15873999385108e-08 -2.29019995509616e-07 -1.18904153245669e-07 -3.1717897239214e-08 1.17829033405292e-07 -1.22449621831056e-08 2.76346308433761e-07 8.98557847767156e-07 2.14868616371655e-07 -1.02291696272849e-05 -2.55450709055194e-06 4.94704942516078e-05 6.12954945366367e-05 1.73206719803892e-05 2.53363639564352e-05 5.58619106252878e-06 1.49591005929595e-06 3.12389978371352e-07 -6.21376657831962e-06 -1.1203477180699e-07 9.68795007341705e-07 8.82025811860254e-07 -4.30241280685584e-07 1.05194657422369e-06 1.25197686963452e-06 1.89834347970319e-06 2.11535793614992e-06 1.95370307867759e-06 4.03392031500527e-07 8.21564033942623e-07 2.70190266422887e-06 1.57699700044367e-06 3.2242219717149e-06 5.65259007559438e-07 -9.7567401113885e-07 -1.34593685678641e-06 -5.11273803696644e-07 -2.6388307304559e-07 7.57663135758646e-07 -1.71171668705838e-06 -2.50402309373565e-07 -1.46968954084503e-06 -3.05803897264478e-06 -3.17323578698236e-06 -4.40663832726451e-06 -1.29733425904832e-06 -4.66134859586353e-07 -4.02122674023064e-06 -8.48264102945584e-07 -2.05469548840431e-06 -2.46677237217274e-06 -2.24080364499835e-06 -7.7079025179172e-07 -1.04944840718935e-06 3.7457461465884e-07 -2.03059408418471e-06 -2.7650056497186e-06 -4.63518431831345e-07 3.32296075628014e-07 1.11857511637947e-06
