"1903" "1904" "1905" "1906" "1907" "1908" "1909" "1910" "1911" "1912" "1913" "1914" "1915" "1916" "1917" "1918" "1919" "1920" "1921" "1922" "1923" "1924" "1925" "1926" "1927" "1928" "1929" "1930" "1931" "1932" "1933" "1934" "1935" "1936" "1937" "1938" "1939" "1940" "1941" "1942" "1943" "1944" "1945" "1946" "1947" "1948" "1949" "1950" "1951" "1952" "1953" "1954" "1955" "1956" "1957" "1958" "1959" "1960" "1961" "1962" "1963" "1964" "1965" "1966" "1967" "1968" "1969" "1970" "1971" "1972" "1973" "1974" "1975" "1976" "1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011" "2012" "2013"
"11" NA NA NA NA NA NA NA NA NA NA NA -8.63727839250927e-11 -4.36395031222503e-10 -8.8974488887672e-10 -3.08727020337241e-09 -3.61953192279385e-08 -1.25831407099541e-08 -2.34825617562162e-08 -3.05437065778458e-08 -4.58156959176614e-08 -6.24732295895214e-08 -8.91525220730882e-08 -1.51998585384838e-07 -1.61868280765254e-07 -1.43808334837625e-07 -1.87018287606255e-07 -2.33578278510671e-07 -1.70153828818465e-07 -5.53143766318653e-07 -3.88657874231257e-07 -4.71847439162398e-07 -3.21026774136035e-07 -3.24449570821006e-07 -4.27740759312289e-07 -3.77225705214257e-07 -5.61546869420892e-07 -3.1707043129936e-07 -6.93314425315172e-08 2.09530381795053e-08 2.04731676028969e-07 1.59089265147627e-06 1.56409439262817e-06 2.25272994572312e-06 2.27043510681035e-06 1.67950094699665e-06 1.6338330292992e-06 1.96175391108111e-06 4.52033530690121e-07 1.19132220444129e-06 1.49111173017302e-06 1.11023397143806e-06 1.04951965135269e-06 1.09065033507272e-06 1.47895184846036e-06 1.74282094997369e-06 1.03939842600875e-06 1.14367363877876e-06 1.2161462121657e-06 8.37490440025457e-07 7.49042069453365e-07 1.08296718823175e-06 1.02020793246727e-06 3.14357863462345e-07 -1.14443368115502e-08 3.60155022541275e-07 8.51741298393827e-07 1.06905393292001e-06 -2.56249647653806e-07 -9.64103110193126e-07 -2.86964313561677e-07 1.12389650129552e-06 -1.15304893605339e-07 -9.07116892018278e-08 6.68402839298921e-07 6.21613002932397e-07 1.06609970421112e-07 -4.0292581345025e-07 5.69001811376313e-07 -2.72343609469816e-08 1.09847746079805e-07 6.21425134017528e-07 1.52987553986295e-07 -4.34751241312759e-07 -2.25684881574595e-07 2.40850337479559e-07 -7.54412482234512e-07 -3.00491329818797e-07 -3.73157652694411e-07 2.01784134179483e-07 1.59153763959474e-07 2.61628125705626e-07 1.31131162511844e-07 6.43265776215096e-07 1.46563908468011e-07 4.40598850182106e-08 4.12391043036475e-07 -7.23508330649492e-07 -8.87859602088925e-08 -2.22376398836821e-07 2.22847054490161e-07 -2.23685721764677e-07 2.0919456238111e-07 -3.89302937664482e-07 -8.99872899112752e-07 1.95292895813215e-07 1.50351973648988e-08 1.65449109246207e-07 -2.55976528723556e-07 1.20524117686038e-07 -6.03000081672578e-08 3.01888305603848e-08
"12" NA NA NA NA NA NA NA NA NA NA NA NA -1.54286805553738e-10 -3.11369527383754e-10 -9.45447817257694e-10 -1.71010075683542e-08 -4.78858865060605e-09 -8.38429685401376e-09 -1.3854464187002e-08 -2.05057353874771e-08 -3.33302579147432e-08 -5.69396369776154e-08 -6.27647712136969e-08 -1.09852998600446e-07 -1.18797091983036e-07 -1.2423177286891e-07 -1.64928179419155e-07 -2.51438925499836e-07 -2.43294063229094e-07 -4.47107573284256e-07 -3.53266886840564e-07 -4.76135739169159e-07 -4.88266902562429e-07 -4.14230041004271e-07 -5.05073678325196e-07 -4.14018376734826e-07 -4.09253784416919e-07 -1.86898752030373e-07 -9.64793840096956e-08 3.89660269606296e-08 7.69146353898909e-07 1.30410182938578e-06 1.81103952925921e-06 1.58857709785243e-06 1.72840001269603e-06 1.06855588336008e-06 1.23119960090956e-06 1.13015246118453e-06 1.15280376865312e-06 9.01700923497395e-07 1.00791797832955e-06 1.36675567818934e-06 1.26891217205882e-06 9.59708144454563e-07 1.52646574744231e-06 9.17987842255497e-07 1.29243725645323e-06 1.20972782854945e-06 1.93207199476741e-06 4.54052736534316e-07 1.64367574459479e-06 7.50543584462915e-07 2.96176194986009e-07 1.14513729636279e-06 6.86678921169026e-07 2.90439016850663e-07 2.48411057168774e-07 5.40529512746413e-07 3.17258019036371e-07 4.94390058308758e-07 7.23667537547157e-07 -8.83948539642798e-08 -5.12457982021486e-08 5.31327934968906e-07 9.56766095905337e-07 4.49709984362556e-07 3.99788975410931e-07 1.20880771724285e-06 -4.47078257900801e-07 -1.22555725873275e-07 5.35523635256108e-07 2.76184930786405e-07 -4.86801521704106e-07 -1.40240252133328e-07 1.97458619594082e-07 -1.41676608139685e-07 1.85047250286785e-07 -5.8668473697232e-07 4.30562773434673e-07 2.45027870382497e-07 4.19595796427585e-07 -4.06974909356039e-07 4.2254179767609e-07 4.67832991846162e-07 1.06998067166131e-06 3.08428767498148e-07 3.82938546442113e-07 1.3289084997703e-07 6.65918347811378e-07 -1.33424457621212e-07 -2.52565045807951e-07 -3.57895623498417e-07 -3.13794835449244e-07 -5.24059776088603e-07 -4.34954536721044e-07 9.0137397074086e-08 5.56313941940667e-07 5.11395989111207e-07 2.86105617572363e-07 -3.46507004769792e-07 -4.52251580768115e-08
"13" NA NA NA NA NA NA NA NA NA NA NA NA NA -2.46782219659458e-10 -6.65373561803406e-10 -8.7812792731734e-09 -3.16086649909675e-09 -6.12074456396439e-09 -7.97759297510581e-09 -1.19927365815897e-08 -1.37899626856397e-08 -2.64914720438103e-08 -5.21754721788392e-08 -8.2786116628597e-08 -1.14516842411594e-07 -8.43591637239571e-08 -1.14924036911934e-07 -2.108972190773e-07 -2.24933612444356e-07 -4.17216993675584e-07 -3.38732380561479e-07 -5.33757860063377e-07 -6.3290401541849e-07 -3.81250554792878e-07 -6.62498501280417e-07 -5.69278960790842e-07 -3.66641341703611e-07 -1.21364445229699e-07 -8.19808479712858e-08 -1.822276172736e-07 1.42449966392122e-07 7.37477748632975e-07 1.16592715009023e-06 1.12048098353801e-06 1.45636269519023e-06 1.18680960445317e-06 9.12211464115797e-07 8.40901880558298e-07 1.06467880087169e-06 1.22880446043472e-06 6.12227737617488e-07 9.06490140506477e-07 1.32186566163817e-06 1.7147509305121e-06 1.27241805947254e-06 1.67664914696442e-06 1.59802427487921e-06 1.60876520326203e-06 1.61616298813283e-06 1.07877092436759e-06 1.05945147103881e-06 1.67491654205765e-06 8.79213314694538e-07 1.19571501414062e-06 1.35850211534227e-06 9.04117733208087e-07 -2.32353597903745e-07 1.15928883233363e-06 3.60356578368859e-07 1.95233521488314e-07 8.03386549980134e-07 6.11367822506148e-07 4.16741966352552e-07 1.10182897980482e-06 6.60893780882188e-07 9.1740905205917e-08 5.81948434844048e-07 1.49253620225498e-06 -9.40148685291131e-08 6.50292298690069e-07 1.15750321345864e-06 -2.74617285869749e-07 -1.38095826163198e-08 -4.31147196069959e-07 6.59107389083813e-07 4.2315593348774e-08 2.97527254750074e-07 3.13167370410983e-07 7.1546693541924e-08 -8.61148830022529e-08 2.0179597791381e-07 -3.76185215589242e-07 3.05248051515883e-07 1.45707180834731e-07 2.77772640305818e-07 1.02602162488363e-07 1.17496229912195e-07 3.68225015090484e-07 -7.08758607692594e-07 1.03588379901653e-07 -4.15120584087991e-07 -3.11996463678299e-07 6.56166752988074e-07 3.43683169520825e-07 -1.64709471117686e-07 7.49940122640735e-08 6.30987598726485e-07 4.51067078549583e-08 3.60993644837881e-07 2.55990606129464e-07 -2.56114119689954e-07
"14" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.69993810694713e-10 -3.77112076288544e-09 -1.3381084434938e-09 -2.26188050234111e-09 -2.88036741680209e-09 -5.62904738099501e-09 -6.77805070403714e-09 -1.31850195345118e-08 -1.84450153206672e-08 -4.92908880794785e-08 -3.60488375400481e-08 -6.57628801553622e-08 -1.5840334696704e-08 -1.16323509463667e-07 -7.11098115807607e-08 -2.46758091348998e-07 -3.07882240355162e-07 -3.26057907285016e-07 -4.91932773877268e-07 -4.3727252287129e-07 -5.98256721828783e-07 -5.89406827539163e-07 -3.80947846309598e-07 -1.87946845350839e-07 -1.69943485908708e-07 -2.71357890518908e-07 -4.88790015670815e-07 1.11013412365524e-07 6.93536591891974e-07 6.53161792263379e-07 7.29309596256278e-07 7.6806701131138e-07 9.05871644210632e-07 6.27670261932334e-07 8.36838371515158e-07 1.12063186992473e-06 9.85064893044285e-07 1.38022928006243e-06 1.21067966690758e-06 1.43085410386767e-06 1.13864292400345e-06 1.42500563773962e-06 1.76364064112533e-06 2.03157875340587e-06 1.75337665407616e-06 8.69519060614499e-07 9.21863692160407e-07 5.95315215956571e-07 9.98703953383751e-07 6.21886176888076e-07 5.04633322795378e-07 1.04416265243878e-06 6.18049354361716e-07 1.97513438131292e-06 1.28953887632011e-06 5.7660192316622e-07 1.4155352053985e-06 1.08769814544107e-06 1.87157714409691e-07 1.07341449429033e-06 9.09679116825601e-07 3.88786802543728e-07 1.49415776461159e-06 1.53430251137454e-06 1.02614051925021e-06 4.56677817756157e-07 3.11610114517302e-07 8.57942981630222e-07 NA 7.31935768633063e-07 -2.50363561452027e-07 1.12193577567199e-07 -4.51377669005715e-07 -3.68386227272977e-07 8.68361612546553e-07 -3.43449567105636e-07 1.04779374558717e-06 -8.64867271549441e-08 5.64310059611439e-07 2.76191435069628e-07 -4.22564629981581e-07 8.62608509330509e-07 2.93155931252453e-07 4.25940649431689e-07 1.62023601923966e-07 4.13456681405688e-07 -7.39933674595572e-07 -2.96517006892483e-07 7.42878543125158e-08 -6.26349824825456e-07 2.5403789050138e-07 1.34766605458525e-07 -2.84977719908208e-07 -1.35209253959712e-07 -1.80429694185413e-07 1.20331580172328e-07 -3.91520949466484e-07
"15" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.14618570137937e-09 -7.46191219924697e-10 -1.3596044567965e-09 -1.24585305960601e-09 -3.23758726772372e-09 -6.48839781902666e-09 -8.77610345506596e-09 -1.10034267253312e-08 -3.5485283517156e-08 -2.83617625357335e-08 -6.29360730475259e-08 -1.33018355080727e-08 -6.16465925390441e-08 -2.12651088557503e-07 -2.55065443960367e-07 -1.45562271777755e-07 -3.19347343236132e-07 -6.06162781399688e-07 -4.04338836509921e-07 -4.11436111791286e-07 -4.77744688365256e-07 -4.11214140169647e-07 8.32186088095543e-08 -1.35429066211445e-07 -4.73577418669269e-07 -1.15930905626727e-06 -5.46738038773031e-07 1.18205372157121e-07 3.3469853967516e-07 6.18610078259585e-07 5.43419187773453e-07 6.76086621034799e-07 3.26981288198414e-07 6.27644966416652e-07 5.36162993530764e-07 8.59186517293553e-07 1.51823456150113e-06 1.43600883976969e-06 1.47314832897594e-06 1.62996540301052e-06 1.70791302413209e-06 6.17989711335087e-07 1.69248259368482e-06 2.05716702221526e-06 1.80781719966161e-06 8.60080351924863e-07 3.33457812792815e-07 1.56412539527306e-06 7.59495322022463e-07 7.61349962477564e-07 2.40286184972904e-06 3.33505804146761e-06 2.17482185660423e-06 2.07997143734928e-06 1.73921722045056e-06 1.70596522723609e-06 9.51886140618252e-07 1.17438716344676e-06 9.60823638096464e-07 9.72473922791761e-07 2.01179029606091e-06 1.93117767181838e-06 1.97933354249835e-06 2.14305568671525e-06 1.05289241184026e-06 1.1686379460113e-06 6.63911538092976e-07 7.62667067624734e-07 4.80653324058666e-07 -9.66742399882703e-08 6.53749190920871e-07 4.48816963094512e-07 9.73358803418867e-07 8.50212357031421e-07 2.77621397737349e-06 1.18785336296334e-06 9.61763198123466e-07 1.4560569937816e-06 9.1168659178964e-07 1.43919131215253e-06 9.4720666729553e-07 5.84865317551642e-07 8.79500744455086e-08 8.07864985491458e-07 1.00169363455305e-06 2.51046865393234e-07 8.43581290155271e-07 2.3723131656328e-07 -4.30882147767209e-07 3.43031744912126e-07 7.17323424798133e-07 6.5889325430446e-07 7.4997545312927e-08 6.15979815959955e-07 -5.11220831445058e-07 6.76888946088416e-07
"16" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -3.21672882774848e-10 -6.85747902906542e-10 -6.52626591657324e-10 -1.38306983921144e-09 -2.3654657121952e-09 -3.8390563922297e-09 -5.51213509558668e-09 -1.12487856668286e-08 -2.20096949138382e-08 -3.65663938017846e-08 -1.35260368461232e-08 -4.21309421377858e-08 -1.11268200569947e-07 -9.72775767993372e-08 -7.54220765009084e-08 -2.67070624740406e-07 -5.12397854798841e-07 -4.54140824487914e-07 -1.70126877627186e-07 -1.04342478057795e-06 -9.92080244052729e-07 -3.97717777919637e-07 -2.14755568175851e-07 -6.07753834147573e-07 -1.80241735328601e-06 -9.79203226822434e-07 -4.45347623626025e-07 7.08894361961532e-08 2.71304605212186e-07 4.87939564697282e-07 5.01288365470365e-07 6.19503120441456e-07 5.93166112478061e-07 7.76731158766419e-07 5.80866084204379e-07 1.68101539427257e-06 1.20857264730712e-06 1.38044624294065e-06 1.52695584863805e-06 1.37961217035187e-06 1.22110698756728e-06 1.19246594672273e-06 1.8429728624314e-06 1.69187912249513e-06 2.64884967225709e-06 1.9756431303003e-06 2.11878012446043e-06 1.74607811191663e-06 2.12270822595728e-06 1.14753416537161e-06 2.91893159921897e-06 1.61717822974583e-06 4.57929597880158e-07 1.68506593944961e-06 1.91706932185787e-06 2.76352584913098e-07 1.04968571318365e-06 1.87912610188912e-06 1.16061132411638e-06 1.21256381563351e-06 5.76685848865943e-07 2.72207707385785e-06 1.0487577507684e-06 1.70656037590255e-06 1.6261702178999e-06 1.8404667442018e-06 2.71016362018983e-07 4.49458800552693e-07 2.74673763539512e-07 7.18235634966646e-07 4.03436072660135e-07 1.97790166314715e-06 1.08631439475759e-06 2.0973648022643e-06 9.68222942529517e-07 1.28811903508941e-06 NA 1.94633757842622e-06 1.41821285924715e-06 7.85101139891276e-07 9.03616515765537e-07 1.18445751877416e-06 1.09952609929354e-06 1.77752900823447e-06 3.5354059303716e-07 3.24906214529963e-07 8.58432939052078e-07 -2.07591221587644e-07 1.57509720434545e-06 1.13352388157739e-06 7.92113180006493e-07 4.49251789672034e-07 6.60017006492986e-07 2.85467135735518e-07 4.81183174236288e-07
"17" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -4.36966060557431e-10 -3.22306237254821e-10 -5.41004033238757e-10 -1.41377815010557e-09 -1.96445006095392e-09 -2.14775527918043e-09 -1.3570662454887e-08 -1.35617788804554e-08 -1.38274380140357e-08 -1.47436160224945e-08 -5.67911641324859e-09 -4.5100441187218e-08 -6.09941472884401e-08 -8.70522710166854e-08 -1.48442012112837e-07 -3.66074624696955e-07 -4.41236491441344e-07 -1.98270641432741e-07 -8.8897935880683e-07 -9.97488142834291e-07 -7.54101865674262e-09 -1.17381352929269e-07 -5.84573256121046e-07 -2.21797185312456e-06 -1.76865647819047e-06 -1.12470609256454e-06 -2.33848002670345e-07 6.38687854687126e-08 2.17858486389888e-07 3.26426092600585e-07 3.38235492405858e-07 6.83095446749049e-07 9.72243914723614e-07 5.61760517811538e-07 9.70830354760088e-07 1.5131373009708e-06 1.40673609611008e-06 1.01872220360788e-06 1.36596775673903e-06 7.89403346662665e-07 2.18869129584021e-06 1.66555949632219e-06 1.51892986297031e-06 3.03578667852633e-06 1.95307637287923e-06 1.81526338227656e-06 8.6335451783548e-07 1.3929464896395e-06 1.93591591196585e-06 2.30631862678521e-06 1.16343211527259e-06 6.51490645153796e-07 1.77486079584732e-06 1.46450593681291e-06 6.50933989335134e-07 1.46608503028001e-06 1.14753889231267e-06 1.80529049263745e-06 1.72251337327012e-06 3.68908978319593e-06 3.53802965306904e-06 2.90409079280185e-06 1.3505100054656e-06 2.23622924711009e-06 1.50647399900505e-06 2.24393290093605e-06 8.13216116460347e-07 7.49266789487613e-07 1.42862419810763e-06 2.5973957035047e-06 2.30994512416538e-06 3.18492921683178e-06 2.89283816477803e-06 2.26780886465605e-06 2.99054279896682e-06 2.00416635735834e-06 7.32256438817913e-07 9.80489960347719e-07 1.02768917102647e-06 5.08866611223513e-07 1.02024069262296e-07 1.59410036623675e-06 1.67146524829298e-06 1.32227192667367e-07 -5.59846931300068e-07 -3.24933557560581e-07 3.10845829409878e-07 8.74993433444549e-07 -8.91651953660588e-08 1.26792694259137e-06 8.22066657787945e-07 1.2131045228625e-06 -2.55018195741141e-07 -4.20708478887644e-07
"18" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.72622499627906e-10 -9.06652114496254e-11 -5.92283277978112e-10 -2.67535160691779e-11 -1.67213229373964e-09 -4.61363226789135e-09 -4.26874435799363e-09 -1.29989979058553e-08 -1.67230349984449e-08 -1.66333331830248e-09 -2.80698934790324e-08 -1.06517298412157e-07 -1.00642224859504e-07 -2.03031727694092e-07 -2.35598558842587e-07 -1.02057520531829e-07 -1.05560678781424e-07 -5.18951178196669e-07 -7.50219392414708e-07 3.22553296280836e-07 1.76531894019449e-07 -2.98990358832407e-07 -1.83454153768192e-06 -1.53989615196692e-06 -1.33293522588951e-06 -5.67008609314579e-07 -2.01400676483332e-07 3.62855765573267e-08 1.40219038713418e-07 2.34987437106038e-07 4.48624784335494e-07 6.12413670775247e-07 3.21180283091582e-07 8.21873807510531e-07 9.38460789981499e-07 1.09288007613118e-06 1.25964347451324e-06 1.53094348112615e-06 1.3899305733589e-06 1.07829033758888e-06 1.00871887734333e-06 1.86927675786819e-06 2.76151955794224e-06 1.6752734556813e-06 1.51915020385474e-06 2.55305972127196e-07 1.04005017434461e-06 4.13897402240515e-07 1.04090379385302e-07 2.24233368878446e-06 1.10874643127756e-06 4.49392734136467e-08 5.03922190392414e-07 -5.81234977356515e-07 -1.08898436526617e-06 -8.17349565279679e-07 2.07569661639373e-07 -1.16246799640451e-06 5.36844765780531e-07 2.40100259442377e-06 2.25639092366059e-06 2.24325115838475e-06 1.62614077535428e-06 1.79963970944885e-06 1.62675025440484e-06 -2.55333055823592e-07 6.50639394306207e-07 8.44791377949128e-07 2.95394080655764e-06 2.37675735641207e-06 3.17306311301002e-06 2.37145523449001e-06 2.41327644910638e-06 2.906053389512e-06 -1.42426453866862e-07 1.7752571186691e-06 3.01538781971589e-06 6.77739601676053e-07 -7.52713226095936e-07 -6.97995123283279e-07 -6.85135387604174e-07 -1.60880859828572e-07 8.50471216368165e-07 4.4078125469027e-08 -6.0412719832259e-07 2.65900253385021e-07 -8.88231494716729e-07 -8.89872378978529e-08 -1.57541279721674e-06 -7.90602915981542e-07 -1.16590516370529e-06 -7.03899940140973e-07 4.80062829349981e-07
"19" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.25134549891592e-10 -2.94196778050093e-10 -3.67097394149418e-10 -1.31508505474276e-09 -5.24262490364524e-09 -8.98085467104792e-09 -9.24374821131835e-09 -2.188048547902e-09 -3.42534541009076e-09 -2.19626222347502e-08 -7.60529834109569e-08 -1.21819279608193e-07 -1.68584019383244e-07 -2.70659196402456e-07 -9.7588123762482e-08 -1.05908954284306e-06 2.94838581188506e-08 -3.63277624856884e-07 -7.72376005764297e-07 -5.64855642015694e-06 -8.87255078087235e-06 -1.9708465332946e-05 -6.47646788898282e-06 -2.44128899554164e-06 -8.81269036065446e-07 -4.28370414945478e-07 -5.95552544918609e-08 1.72331121039981e-08 4.15561410976872e-08 2.11240732461704e-07 3.15413163365363e-08 1.13059533166093e-07 9.83764372186613e-08 7.59561712790346e-07 6.86652711259783e-07 9.52915367211093e-07 1.0564901941762e-06 4.95543159242939e-07 1.16939445193864e-06 1.6049875078139e-06 1.87365826452568e-06 2.45181380038872e-06 1.2821195313345e-06 9.86625171631172e-07 -9.04332447815293e-09 1.20109078000086e-06 9.22485449542099e-07 3.83709923362785e-07 3.85203748898277e-07 -3.54116960574191e-07 -7.3567654239326e-07 -5.3937150244765e-07 -2.60013013264615e-06 -6.74405262510169e-07 -1.66924529376722e-06 -2.07952589731386e-06 -1.33108419948791e-06 -2.41211781061568e-06 -2.99693813363144e-07 4.29714263033842e-07 -5.51346086841153e-07 -2.12685672711099e-06 -1.91481910141733e-06 -1.05885758763802e-06 -2.22696040821924e-06 -8.0642823044319e-08 -1.5725825908558e-06 -1.15841620358659e-06 -8.38209589973382e-07 1.36824344851294e-06 2.26877736710096e-06 5.89392291375224e-07 -3.52877819742581e-07 3.97026081386254e-07 1.21077610361342e-06 -3.57970980385813e-07 -9.33546674422581e-07 -2.88467555870087e-07 -5.21226373242922e-07 -9.01758585067358e-07 -1.07893782685942e-06 -7.31460703534692e-08 -8.50598798673996e-07 -2.64501451255339e-07 -1.07575860824882e-06 -1.09328592030888e-06 -9.62391522918438e-07 -1.55740316892805e-06 -7.43187734908446e-07 -1.53666301908051e-06 -6.57755758387557e-07 -1.40793964394093e-06
"20" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.80614517733646e-10 -3.11747641590365e-10 -1.33441771521525e-09 -1.47936023153772e-09 -2.8424948922412e-09 -1.72013371602109e-09 -1.15864819127953e-09 -2.67401943643275e-09 -9.80907269299003e-09 -4.92652917072345e-08 -6.96964231189368e-08 -1.42061369251545e-07 -2.40002642190595e-07 -1.42584093240639e-07 -9.87906754026935e-07 -3.04796648892269e-07 -6.65847335601377e-09 -4.09161658498913e-07 -5.64517583369339e-06 -1.31382812778441e-05 -2.14575288515623e-05 -7.16600026415271e-06 -4.74450380606728e-06 -1.04626691836696e-06 -4.71541370603012e-07 -2.25243382473428e-07 1.04768825726076e-07 -1.07735812632237e-08 1.02920124422923e-07 9.61012299599551e-08 2.10246618587151e-08 3.25049062180338e-07 5.41171682494346e-07 4.78605804946075e-07 6.50140116770226e-07 1.9618679986122e-07 -1.37156189600196e-07 1.14146061010179e-06 1.47986007173473e-06 2.49771412143274e-06 3.28799961221704e-06 4.72903284365334e-07 1.31359044730495e-06 4.16798105931648e-07 3.25581690829857e-07 -2.83716125384914e-07 4.31836291642229e-07 -1.22185944345654e-06 -1.58254585538864e-06 -1.01948333135204e-06 -5.59963698631982e-07 -2.11246851626601e-06 -1.94721266481845e-06 -2.43009681888395e-06 -1.55102237969773e-06 -2.95736248472067e-06 -2.61346544022656e-06 -1.91735179762287e-06 -9.7395703992087e-07 -1.61767687943681e-06 -2.94913610920933e-07 -1.36164477516909e-06 -1.06239729544266e-06 -2.80583915836241e-06 -2.53386894945307e-06 -2.68816201667854e-06 -3.00999906295563e-06 -1.30833696009025e-06 -1.60790563553947e-06 -6.90991366486537e-08 6.9593569865245e-08 4.77158460077121e-07 -3.81135356511408e-07 4.2533627703234e-08 -6.69527737182096e-07 3.15035903725169e-07 -1.50808707040373e-06 -2.36566147635009e-06 -1.39005478359822e-06 -1.75998081386464e-06 -1.63296369258548e-06 -1.02402772123034e-07 -1.46652064200725e-07 -2.67455351329882e-06 -1.783229107849e-06 -6.94397995604223e-07 -1.51021508577875e-06 -1.33486703564334e-06 -2.33359814194589e-06 -9.39850955991584e-07 -2.16761814894606e-06
"21" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.67925451322049e-10 -4.9053321127257e-10 -5.25837096088111e-10 -1.44690989745122e-09 -3.68127824057485e-09 2.01190129833773e-09 1.02460582657171e-08 1.90453451620609e-09 -4.79270448328073e-08 -5.47062323219549e-08 -7.03816222247244e-08 -1.08553162167513e-07 -8.07110226846985e-08 -5.22214688936096e-07 -4.52017712079811e-07 -2.24517086949705e-07 1.1295248278087e-06 -1.40022843156395e-06 -1.51580190086154e-05 -2.23132204971582e-05 -6.3819320194336e-06 -6.68750687853048e-06 -1.05057331491187e-06 -6.64538278905002e-07 -1.71109596991403e-07 2.35304587661855e-07 4.22999068688812e-08 -4.66464747383988e-09 7.4986491988005e-08 2.11158639351616e-07 4.99307089202317e-07 4.66343382285461e-07 7.84236123846371e-07 1.01627038166796e-06 6.29748653682705e-07 8.59432366509538e-07 1.14292891582879e-06 7.79554334168209e-07 1.06210908380755e-06 2.31136218968586e-06 1.10497975143453e-06 7.27388638072091e-08 -5.85541886907737e-07 -1.28417026395988e-06 -1.22983574245283e-06 -2.04253401775434e-06 -2.35515691350552e-06 -1.82769172603348e-06 -6.66278186442493e-07 -3.40130480618039e-06 -3.31512732833217e-06 -2.07876931698769e-06 -2.78321051475072e-06 -1.55803736202886e-06 -2.54514353355273e-06 -1.71913417762459e-06 -1.29450548314036e-06 -1.36075818196746e-07 -1.748138617641e-06 -7.45656079534363e-07 -1.08978315206676e-06 -1.68591088950398e-07 -5.50887348529927e-07 -1.99869347006221e-06 -2.70733425901393e-06 -1.14255166365484e-06 -1.13896677418623e-06 -2.04452321447834e-07 1.52551895314657e-06 -1.93482468852091e-07 -5.0110044809426e-07 9.68410913168571e-07 -3.52897055300172e-07 2.41018236910029e-07 -3.84646376166975e-07 -5.72852316693684e-08 -3.16025033142431e-07 -1.8752751951151e-06 -1.25968838565749e-06 -1.00363650540336e-06 -1.76427107091703e-06 -1.00940427630314e-06 -2.43450248292587e-06 -1.67537303776e-06 -2.59389988649383e-06 -8.86465447991203e-08 -2.26533598356171e-06 -1.3943241421871e-06 -1.64984480709174e-06 -3.13291205228383e-07
"22" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.44388509429427e-10 -4.83232343029272e-10 -3.62483751348286e-10 -6.26068932807478e-10 -9.64926055724291e-10 3.0356521601993e-09 -1.47679868334194e-09 -1.11875516350946e-08 -1.59953249256883e-08 -3.11789513235405e-08 -9.53217358934388e-08 5.67417281216454e-09 -1.03127541478676e-07 -3.36579772899914e-07 -8.41266609985514e-08 3.98745440055581e-06 9.17782154039037e-07 -1.76295339808924e-05 -2.06068293793632e-05 -5.48908476277754e-06 -7.65717787076792e-06 -1.50695406220258e-06 -3.44792279227679e-07 -5.91819794698578e-08 9.19895375178781e-07 1.07298449847359e-08 -4.0516428406745e-08 1.049583082946e-08 -2.787717298669e-08 1.24543209301109e-07 2.10236277067843e-07 4.16839197242558e-07 5.5846260746395e-07 6.06885464327078e-07 1.42189353263822e-07 3.22249503401095e-07 1.14809241051617e-06 7.23806032165708e-07 1.5634391161562e-06 2.88903959602682e-07 -5.21552605659004e-07 -7.56424100897823e-07 -3.00684644363725e-07 -1.61592096287189e-07 4.79331239200409e-07 -1.11594899106227e-06 -1.66839249096662e-07 -9.99741216603511e-07 -2.12373789312825e-06 -2.24250641339685e-06 -3.16202428171652e-06 -9.43767073990909e-07 -3.4361058298682e-07 -2.99968385940319e-06 -6.39303242983003e-07 -1.56282685316589e-06 -1.89282690025994e-06 -1.73164793212943e-06 -5.99373427057071e-07 -8.21498963105016e-07 2.9489443578723e-07 -1.60811836803776e-06 -2.20359468507125e-06 -3.7064336638748e-07 2.66755955435904e-07 9.00702426018252e-07 7.05175406429115e-07 9.67747433452959e-07 7.55810415503655e-07 1.93488075089787e-07 1.0718342277477e-06 -9.82458664783303e-07 -6.77614026806106e-07 1.67315105512045e-06 7.97824957099458e-07 -1.46082065145825e-06 -1.66635053515385e-06 -3.31766959946189e-07 -7.23926472656622e-08 -7.56420785064105e-07 -1.98287125341423e-06 -1.38978323262207e-06 -2.58129232091897e-06 -1.46960738031665e-06 -1.75368067095727e-06 -1.77287028101103e-06 -2.6798963109198e-06 -9.49281794282442e-07 -1.75387174781994e-06
